,Experiment,Compound A Concentration,Compound B Concentration,Cell Population,Mean Count,Std Count
4113,subject_15:compound_1:NA,10,NA,CD66b+ Granulocytes,4.333333333333333,3.214550253664318
4114,subject_15:compound_1:NA,10,NA,Erythrocytes,0.0,0.0
4115,subject_15:compound_1:NA,10,NA,Lymphocytes,113.66666666666669,15.275252316519468
4116,subject_15:compound_1:NA,10,NA,Neutrophils,20.0,2.6457513110645907
4117,subject_15:compound_1:NA,10,NA,Total Blasts,240.33333333333331,35.64173583501978
4118,subject_15:compound_1:NA,100,NA,CD3+ T cells,111.33333333333331,11.718930554164633
4119,subject_15:compound_1:NA,100,NA,CD66b+ Granulocytes,5.666666666666667,1.1547005383792517
4120,subject_15:compound_1:NA,100,NA,Erythrocytes,4.0,2.6457513110645907
4121,subject_15:compound_1:NA,100,NA,Lymphocytes,149.33333333333334,16.441816606851365
4122,subject_15:compound_1:NA,100,NA,Neutrophils,30.33333333333333,2.516611478423584
4123,subject_15:compound_1:NA,100,NA,Total Blasts,378.3333333333333,35.23256069793017
4124,subject_15:compound_1:NA,1000,NA,CD3+ T cells,85.66666666666667,21.939310229205777
4125,subject_15:compound_1:NA,1000,NA,CD66b+ Granulocytes,6.333333333333333,1.1547005383792517
4126,subject_15:compound_1:NA,1000,NA,Erythrocytes,3.333333333333333,3.055050463303893
4127,subject_15:compound_1:NA,1000,NA,Lymphocytes,123.66666666666669,19.13983629327412
4128,subject_15:compound_1:NA,1000,NA,Neutrophils,26.0,7.0
4129,subject_15:compound_1:NA,1000,NA,Total Blasts,235.0,27.2213151776324
4130,subject_15:compound_1:compound_7,1000,225.0,CD3+ T cells,56.66666666666666,3.5118845842842465
4131,subject_15:compound_1:compound_7,1000,225.0,CD66b+ Granulocytes,4.333333333333333,1.1547005383792517
4132,subject_15:compound_1:compound_7,1000,225.0,Erythrocytes,1.3333333333333333,2.309401076758504
4133,subject_15:compound_1:compound_7,1000,225.0,Lymphocytes,68.0,1.7320508075688772
4134,subject_15:compound_1:compound_7,1000,225.0,Neutrophils,16.0,1.0
4135,subject_15:compound_1:compound_7,1000,225.0,Total Blasts,95.0,7.54983443527075
4136,subject_15:compound_1:NA,10000,NA,CD3+ T cells,76.33333333333333,16.289055630494154
4137,subject_15:compound_1:NA,10000,NA,CD66b+ Granulocytes,3.333333333333333,4.041451884327381
4138,subject_15:compound_1:NA,10000,NA,Erythrocytes,1.3333333333333333,1.5275252316519468
4139,subject_15:compound_1:NA,10000,NA,Lymphocytes,112.66666666666669,14.84362938547488
4140,subject_15:compound_1:NA,10000,NA,Neutrophils,17.0,7.54983443527075
4141,subject_15:compound_1:NA,10000,NA,Total Blasts,134.66666666666666,10.503967504392486
4142,subject_15:compound_1:NA,31,NA,CD3+ T cells,89.33333333333333,9.50438495292217
4143,subject_15:compound_1:NA,31,NA,CD66b+ Granulocytes,5.0,4.0
4144,subject_15:compound_1:NA,31,NA,Erythrocytes,1.6666666666666667,0.5773502691896257
4145,subject_15:compound_1:NA,31,NA,Lymphocytes,123.66666666666669,10.503967504392488
4146,subject_15:compound_1:NA,31,NA,Neutrophils,29.33333333333333,7.023769168568492
4147,subject_15:compound_1:NA,31,NA,Total Blasts,391.6666666666667,61.6549538426016
4148,subject_15:compound_1:NA,316,NA,CD3+ T cells,105.0,18.33030277982336
4149,subject_15:compound_1:NA,316,NA,CD66b+ Granulocytes,6.333333333333333,1.5275252316519463
4150,subject_15:compound_1:NA,316,NA,Erythrocytes,1.6666666666666667,0.5773502691896257
4151,subject_15:compound_1:NA,316,NA,Lymphocytes,145.66666666666666,18.87679351302369
4152,subject_15:compound_1:NA,316,NA,Neutrophils,27.666666666666668,2.886751345948129
4153,subject_15:compound_1:NA,316,NA,Total Blasts,303.0,39.59797974644666
4154,subject_15:compound_1:NA,3160,NA,CD3+ T cells,80.66666666666667,18.87679351302369
4155,subject_15:compound_1:NA,3160,NA,CD66b+ Granulocytes,3.333333333333333,2.309401076758504
4156,subject_15:compound_1:NA,3160,NA,Erythrocytes,1.6666666666666667,1.5275252316519468
4157,subject_15:compound_1:NA,3160,NA,Lymphocytes,108.66666666666669,22.678918257565403
4158,subject_15:compound_1:NA,3160,NA,Neutrophils,22.0,2.6457513110645907
4159,subject_15:compound_1:NA,3160,NA,Total Blasts,142.66666666666666,1.5275252316519463
4160,subject_15:compound_2:NA,10,NA,CD3+ T cells,103.0,10.392304845413264
4161,subject_15:compound_2:NA,10,NA,CD66b+ Granulocytes,3.333333333333333,2.081665999466133
4162,subject_15:compound_2:NA,10,NA,Erythrocytes,0.0,0.0
4163,subject_15:compound_2:NA,10,NA,Lymphocytes,139.66666666666666,6.6583281184793925
4164,subject_15:compound_2:NA,10,NA,Neutrophils,33.333333333333336,6.350852961085884
4165,subject_15:compound_2:NA,10,NA,Total Blasts,288.6666666666667,54.16948710605754
4166,subject_15:compound_2:NA,100,NA,CD3+ T cells,38.333333333333336,66.39528095680696
4167,subject_15:compound_2:NA,100,NA,CD66b+ Granulocytes,1.3333333333333333,2.309401076758504
4168,subject_15:compound_2:NA,100,NA,Erythrocytes,0.6666666666666666,0.5773502691896258
4169,subject_15:compound_2:NA,100,NA,Lymphocytes,46.66666666666666,80.82903768654761
4170,subject_15:compound_2:NA,100,NA,Neutrophils,12.666666666666666,21.93931022920578
4171,subject_15:compound_2:NA,100,NA,Total Blasts,73.0,126.43970895252804
4172,subject_15:compound_2:NA,1000,NA,CD3+ T cells,103.33333333333331,8.386497083606084
4173,subject_15:compound_2:NA,1000,NA,CD66b+ Granulocytes,2.6666666666666665,1.5275252316519468
4174,subject_15:compound_2:NA,1000,NA,Erythrocytes,1.3333333333333333,1.1547005383792517
4175,subject_15:compound_2:NA,1000,NA,Lymphocytes,134.33333333333334,7.505553499465135
4176,subject_15:compound_2:NA,1000,NA,Neutrophils,22.0,3.605551275463989
4177,subject_15:compound_2:NA,1000,NA,Total Blasts,128.33333333333334,11.67618659209133
4178,subject_15:compound_2:NA,10000,NA,CD3+ T cells,25.0,6.082762530298219
4179,subject_15:compound_2:NA,10000,NA,CD66b+ Granulocytes,3.333333333333333,1.5275252316519463
4180,subject_15:compound_2:NA,10000,NA,Erythrocytes,1.6666666666666667,1.1547005383792517
4181,subject_15:compound_2:NA,10000,NA,Lymphocytes,40.0,11.357816691600547
4182,subject_15:compound_2:NA,10000,NA,Neutrophils,8.0,1.7320508075688772
4183,subject_15:compound_2:NA,10000,NA,Total Blasts,28.0,6.557438524302
4184,subject_15:compound_2:NA,31,NA,CD3+ T cells,98.66666666666669,21.007935008784976
4185,subject_15:compound_2:NA,31,NA,CD66b+ Granulocytes,8.0,2.6457513110645907
4186,subject_15:compound_2:NA,31,NA,Erythrocytes,0.6666666666666666,0.5773502691896258
4187,subject_15:compound_2:NA,31,NA,Lymphocytes,136.0,31.480152477394387
4188,subject_15:compound_2:NA,31,NA,Neutrophils,39.66666666666666,5.859465277082316
4189,subject_15:compound_2:NA,31,NA,Total Blasts,209.66666666666663,52.99371031861549
4190,subject_15:compound_2:NA,316,NA,CD3+ T cells,100.66666666666669,11.239810200058244
4191,subject_15:compound_2:NA,316,NA,CD66b+ Granulocytes,6.666666666666667,4.163331998932266
4192,subject_15:compound_2:NA,316,NA,Erythrocytes,0.6666666666666666,0.5773502691896258
4193,subject_15:compound_2:NA,316,NA,Lymphocytes,135.66666666666666,11.590225767142472
4194,subject_15:compound_2:NA,316,NA,Neutrophils,35.333333333333336,2.309401076758503
4195,subject_15:compound_2:NA,316,NA,Total Blasts,161.66666666666666,16.653327995729065
4196,subject_15:compound_2:compound_3,316,70.0,CD3+ T cells,106.66666666666669,7.505553499465135
4197,subject_15:compound_2:compound_3,316,70.0,CD66b+ Granulocytes,5.0,3.0
4198,subject_15:compound_2:compound_3,316,70.0,Erythrocytes,1.3333333333333333,0.5773502691896257
4199,subject_15:compound_2:compound_3,316,70.0,Lymphocytes,125.66666666666669,10.408329997330664
4200,subject_15:compound_2:compound_3,316,70.0,Neutrophils,32.333333333333336,3.2145502536643185
4201,subject_15:compound_2:compound_3,316,70.0,Total Blasts,174.33333333333334,24.583192089989726
4202,subject_15:compound_2:NA,3160,NA,CD3+ T cells,70.0,9.848857801796104
4203,subject_15:compound_2:NA,3160,NA,CD66b+ Granulocytes,5.666666666666667,0.5773502691896258
4204,subject_15:compound_2:NA,3160,NA,Erythrocytes,2.0,0.0
4205,subject_15:compound_2:NA,3160,NA,Lymphocytes,94.0,19.078784028338912
4206,subject_15:compound_2:NA,3160,NA,Neutrophils,15.0,5.291502622129181
4207,subject_15:compound_2:NA,3160,NA,Total Blasts,76.0,13.228756555322953
4208,subject_15:compound_3:NA,2,NA,CD3+ T cells,101.0,9.539392014169456
4209,subject_15:compound_3:NA,2,NA,CD66b+ Granulocytes,3.333333333333333,2.309401076758504
4210,subject_15:compound_3:NA,2,NA,Erythrocytes,2.333333333333333,1.5275252316519463
4211,subject_15:compound_3:NA,2,NA,Lymphocytes,139.66666666666666,16.072751268321593
4212,subject_15:compound_3:NA,2,NA,Neutrophils,39.0,8.18535277187245
4213,subject_15:compound_3:NA,2,NA,Total Blasts,396.0,42.579337712087536
4214,subject_15:compound_3:NA,22,NA,CD3+ T cells,89.66666666666667,2.8867513459481287
4215,subject_15:compound_3:NA,22,NA,CD66b+ Granulocytes,6.666666666666667,1.5275252316519463
4216,subject_15:compound_3:NA,22,NA,Erythrocytes,1.3333333333333333,1.5275252316519468
4217,subject_15:compound_3:NA,22,NA,Lymphocytes,122.66666666666669,8.504900548115383
4218,subject_15:compound_3:NA,22,NA,Neutrophils,35.333333333333336,7.767453465154029
4219,subject_15:compound_3:NA,22,NA,Total Blasts,263.3333333333333,45.54484969053399
4220,subject_15:compound_3:NA,221,NA,CD3+ T cells,83.0,18.083141320025124
4221,subject_15:compound_3:NA,221,NA,CD66b+ Granulocytes,6.333333333333333,2.0816659994661326
4222,subject_15:compound_3:NA,221,NA,Erythrocytes,1.3333333333333333,1.1547005383792517
4223,subject_15:compound_3:NA,221,NA,Lymphocytes,108.0,22.64950330581225
4224,subject_15:compound_3:NA,221,NA,Neutrophils,29.666666666666668,7.094598884597588
4225,subject_15:compound_3:NA,221,NA,Total Blasts,160.66666666666666,29.143323992525858
4226,subject_15:compound_3:NA,2210,NA,CD3+ T cells,0.3333333333333333,0.5773502691896258
4227,subject_15:compound_3:NA,2210,NA,CD66b+ Granulocytes,0.0,0.0
4228,subject_15:compound_3:NA,2210,NA,Erythrocytes,0.6666666666666666,1.1547005383792517
4229,subject_15:compound_3:NA,2210,NA,Lymphocytes,0.3333333333333333,0.5773502691896258
4230,subject_15:compound_3:NA,2210,NA,Neutrophils,0.0,0.0
4231,subject_15:compound_3:NA,2210,NA,Total Blasts,0.0,0.0
4232,subject_15:compound_3:NA,7,NA,CD3+ T cells,98.66666666666669,16.623276853055575
4233,subject_15:compound_3:NA,7,NA,CD66b+ Granulocytes,2.6666666666666665,0.5773502691896258
4234,subject_15:compound_3:NA,7,NA,Erythrocytes,2.0,2.6457513110645907
4235,subject_15:compound_3:NA,7,NA,Lymphocytes,141.66666666666666,12.858201014657274
4236,subject_15:compound_3:NA,7,NA,Neutrophils,25.666666666666668,10.692676621563626
4237,subject_15:compound_3:NA,7,NA,Total Blasts,281.0,55.15432893255071
4238,subject_15:compound_3:NA,70,NA,CD3+ T cells,82.66666666666667,22.94195574342635
4239,subject_15:compound_3:NA,70,NA,CD66b+ Granulocytes,5.0,2.6457513110645907
4240,subject_15:compound_3:NA,70,NA,Erythrocytes,1.0,1.7320508075688772
4241,subject_15:compound_3:NA,70,NA,Lymphocytes,102.66666666666669,21.361959960016154
4242,subject_15:compound_3:NA,70,NA,Neutrophils,35.666666666666664,7.094598884597588
4243,subject_15:compound_3:NA,70,NA,Total Blasts,158.66666666666666,35.795716689756794
4244,subject_15:compound_3:NA,700,NA,CD3+ T cells,6.0,2.6457513110645907
4245,subject_15:compound_3:NA,700,NA,CD66b+ Granulocytes,0.3333333333333333,0.5773502691896258
4246,subject_15:compound_3:NA,700,NA,Erythrocytes,0.6666666666666666,0.5773502691896258
4247,subject_15:compound_3:NA,700,NA,Lymphocytes,9.333333333333334,1.5275252316519468
4248,subject_15:compound_3:NA,700,NA,Neutrophils,0.3333333333333333,0.5773502691896258
4249,subject_15:compound_3:NA,700,NA,Total Blasts,0.3333333333333333,0.5773502691896258
4250,subject_15:compound_4:NA,10,NA,CD3+ T cells,105.33333333333331,5.507570547286102
4251,subject_15:compound_4:NA,10,NA,CD66b+ Granulocytes,6.666666666666667,1.5275252316519463
4252,subject_15:compound_4:NA,10,NA,Erythrocytes,3.0,1.0
4253,subject_15:compound_4:NA,10,NA,Lymphocytes,143.33333333333334,10.503967504392486
4254,subject_15:compound_4:NA,10,NA,Neutrophils,35.333333333333336,3.7859388972001824
4255,subject_15:compound_4:NA,10,NA,Total Blasts,338.0,28.827070610799147
4256,subject_15:compound_4:NA,100,NA,CD3+ T cells,91.66666666666669,20.526405757787536
4257,subject_15:compound_4:NA,100,NA,CD66b+ Granulocytes,3.0,2.0
4258,subject_15:compound_4:NA,100,NA,Erythrocytes,3.0,1.7320508075688772
4259,subject_15:compound_4:NA,100,NA,Lymphocytes,126.66666666666669,25.92939130279254
4260,subject_15:compound_4:NA,100,NA,Neutrophils,29.33333333333333,8.504900548115383
4261,subject_15:compound_4:NA,100,NA,Total Blasts,310.6666666666667,55.58177159225256
4262,subject_15:compound_4:NA,1000,NA,CD3+ T cells,60.333333333333336,4.041451884327381
4263,subject_15:compound_4:NA,1000,NA,CD66b+ Granulocytes,5.0,3.605551275463989
4264,subject_15:compound_4:NA,1000,NA,Erythrocytes,1.0,1.7320508075688772
4265,subject_15:compound_4:NA,1000,NA,Lymphocytes,102.66666666666669,2.516611478423584
4266,subject_15:compound_4:NA,1000,NA,Neutrophils,29.666666666666668,6.6583281184793925
4267,subject_15:compound_4:NA,1000,NA,Total Blasts,227.33333333333331,30.6648550189518
4268,subject_15:compound_4:NA,10000,NA,CD3+ T cells,30.666666666666668,5.507570547286101
4269,subject_15:compound_4:NA,10000,NA,CD66b+ Granulocytes,4.333333333333333,1.5275252316519463
4270,subject_15:compound_4:NA,10000,NA,Erythrocytes,2.0,1.7320508075688772
4271,subject_15:compound_4:NA,10000,NA,Lymphocytes,57.66666666666666,5.507570547286102
4272,subject_15:compound_4:NA,10000,NA,Neutrophils,30.666666666666668,7.371114795831994
4273,subject_15:compound_4:NA,10000,NA,Total Blasts,208.33333333333331,24.110855093366837
4274,subject_15:compound_4:NA,31,NA,CD3+ T cells,98.33333333333331,9.29157324317757
4275,subject_15:compound_4:NA,31,NA,CD66b+ Granulocytes,7.333333333333333,5.131601439446884
4276,subject_15:compound_4:NA,31,NA,Erythrocytes,0.3333333333333333,0.5773502691896258
4277,subject_15:compound_4:NA,31,NA,Lymphocytes,139.66666666666666,11.846237095944574
4278,subject_15:compound_4:NA,31,NA,Neutrophils,40.0,11.789826122551595
4279,subject_15:compound_4:NA,31,NA,Total Blasts,368.6666666666667,33.17127271199182
4280,subject_15:compound_4:NA,316,NA,CD3+ T cells,72.0,16.522711641858304
4281,subject_15:compound_4:NA,316,NA,CD66b+ Granulocytes,6.0,0.0
4282,subject_15:compound_4:NA,316,NA,Erythrocytes,2.6666666666666665,2.516611478423584
4283,subject_15:compound_4:NA,316,NA,Lymphocytes,106.66666666666669,28.919428302325294
4284,subject_15:compound_4:NA,316,NA,Neutrophils,41.0,22.60530911091463
4285,subject_15:compound_4:NA,316,NA,Total Blasts,300.0,118.67181636766162
4286,subject_15:compound_4:NA,3160,NA,CD3+ T cells,59.0,4.58257569495584
4287,subject_15:compound_4:NA,3160,NA,CD66b+ Granulocytes,3.6666666666666665,0.5773502691896258
4288,subject_15:compound_4:NA,3160,NA,Erythrocytes,1.3333333333333333,1.5275252316519468
4289,subject_15:compound_4:NA,3160,NA,Lymphocytes,99.33333333333331,3.055050463303893
4290,subject_15:compound_4:NA,3160,NA,Neutrophils,31.33333333333333,2.309401076758504
4291,subject_15:compound_4:NA,3160,NA,Total Blasts,268.0,35.79106033634656
4292,subject_15:Dimethyl Sulfoxide:NA,0,NA,CD3+ T cells,75.25,6.849574196011505
4293,subject_15:Dimethyl Sulfoxide:NA,0,NA,CD66b+ Granulocytes,7.0,4.08248290463863
4294,subject_15:Dimethyl Sulfoxide:NA,0,NA,Erythrocytes,3.25,2.0615528128088303
4295,subject_15:Dimethyl Sulfoxide:NA,0,NA,Lymphocytes,103.5,11.958260743101398
4296,subject_15:Dimethyl Sulfoxide:NA,0,NA,Neutrophils,31.5,3.0
4297,subject_15:Dimethyl Sulfoxide:NA,0,NA,Total Blasts,302.0,84.92349498224858
4298,subject_15:compound_6:NA,1,NA,CD3+ T cells,89.0,4.0
4299,subject_15:compound_6:NA,1,NA,CD66b+ Granulocytes,4.0,1.0
4300,subject_15:compound_6:NA,1,NA,Erythrocytes,1.6666666666666667,0.5773502691896257
4301,subject_15:compound_6:NA,1,NA,Lymphocytes,123.0,7.211102550927978
4302,subject_15:compound_6:NA,1,NA,Neutrophils,26.666666666666668,2.516611478423584
4303,subject_15:compound_6:NA,1,NA,Total Blasts,319.6666666666667,55.89573627150226
4304,subject_15:compound_6:NA,10,NA,CD3+ T cells,77.0,32.7414110874898
4305,subject_15:compound_6:NA,10,NA,CD66b+ Granulocytes,4.666666666666667,3.214550253664318
4306,subject_15:compound_6:NA,10,NA,Erythrocytes,1.0,1.0
4307,subject_15:compound_6:NA,10,NA,Lymphocytes,103.0,38.43175770115127
4308,subject_15:compound_6:NA,10,NA,Neutrophils,19.33333333333333,6.350852961085883
4309,subject_15:compound_6:NA,10,NA,Total Blasts,200.66666666666663,80.07704623257112
4310,subject_15:compound_6:NA,100,NA,CD3+ T cells,87.33333333333333,6.6583281184793925
4311,subject_15:compound_6:NA,100,NA,CD66b+ Granulocytes,3.0,2.0
4312,subject_15:compound_6:NA,100,NA,Erythrocytes,2.333333333333333,2.516611478423584
4313,subject_15:compound_6:NA,100,NA,Lymphocytes,109.0,7.0
4314,subject_15:compound_6:NA,100,NA,Neutrophils,26.666666666666668,1.5275252316519463
4315,subject_15:compound_6:NA,100,NA,Total Blasts,149.33333333333334,11.015141094572204
4316,subject_15:compound_6:NA,1000,NA,CD3+ T cells,4.666666666666667,0.5773502691896258
4317,subject_15:compound_6:NA,1000,NA,CD66b+ Granulocytes,0.0,0.0
4318,subject_15:compound_6:NA,1000,NA,Erythrocytes,0.6666666666666666,0.5773502691896258
4319,subject_15:compound_6:NA,1000,NA,Lymphocytes,15.666666666666666,2.516611478423584
4320,subject_15:compound_6:NA,1000,NA,Neutrophils,0.0,0.0
4321,subject_15:compound_6:NA,1000,NA,Total Blasts,0.3333333333333333,0.5773502691896258
4322,subject_15:compound_6:NA,3,NA,CD3+ T cells,38.333333333333336,45.76388678131845
4323,subject_15:compound_6:NA,3,NA,CD66b+ Granulocytes,1.0,1.7320508075688772
4324,subject_15:compound_6:NA,3,NA,Erythrocytes,0.6666666666666666,1.1547005383792517
4325,subject_15:compound_6:NA,3,NA,Lymphocytes,55.66666666666666,65.60741827974435
4326,subject_15:compound_6:NA,3,NA,Neutrophils,7.0,12.12435565298214
4327,subject_15:compound_6:NA,3,NA,Total Blasts,112.33333333333331,162.7708000021298
4328,subject_15:compound_6:NA,31,NA,CD3+ T cells,103.0,18.520259177452136
4329,subject_15:compound_6:NA,31,NA,CD66b+ Granulocytes,2.6666666666666665,1.5275252316519463
4330,subject_15:compound_6:NA,31,NA,Erythrocytes,2.333333333333333,1.1547005383792517
4331,subject_15:compound_6:NA,31,NA,Lymphocytes,123.33333333333331,24.00694344004112
4332,subject_15:compound_6:NA,31,NA,Neutrophils,29.0,13.0
4333,subject_15:compound_6:NA,31,NA,Total Blasts,149.33333333333334,42.44211744639202
4334,subject_15:compound_6:NA,316,NA,CD3+ T cells,51.66666666666666,3.214550253664318
4335,subject_15:compound_6:NA,316,NA,CD66b+ Granulocytes,1.6666666666666667,1.5275252316519468
4336,subject_15:compound_6:NA,316,NA,Erythrocytes,1.3333333333333333,0.5773502691896257
4337,subject_15:compound_6:NA,316,NA,Lymphocytes,74.0,2.0
4338,subject_15:compound_6:NA,316,NA,Neutrophils,4.0,2.0
4339,subject_15:compound_6:NA,316,NA,Total Blasts,46.333333333333336,5.131601439446884
4340,subject_15:compound_7:NA,22,NA,CD3+ T cells,120.0,4.58257569495584
4341,subject_15:compound_7:NA,22,NA,CD66b+ Granulocytes,5.666666666666667,4.509249752822894
4342,subject_15:compound_7:NA,22,NA,Erythrocytes,1.0,1.0
4343,subject_15:compound_7:NA,22,NA,Lymphocytes,151.33333333333334,3.055050463303893
4344,subject_15:compound_7:NA,22,NA,Neutrophils,43.333333333333336,10.408329997330664
4345,subject_15:compound_7:NA,22,NA,Total Blasts,379.6666666666667,41.356176483487125
4346,subject_15:compound_7:NA,225,NA,CD3+ T cells,68.33333333333333,29.56912804486012
4347,subject_15:compound_7:NA,225,NA,CD66b+ Granulocytes,8.0,2.6457513110645907
4348,subject_15:compound_7:NA,225,NA,Erythrocytes,2.0,2.6457513110645907
4349,subject_15:compound_7:NA,225,NA,Lymphocytes,80.0,32.449961479175904
4350,subject_15:compound_7:NA,225,NA,Neutrophils,30.0,13.114877048604
4351,subject_15:compound_7:NA,225,NA,Total Blasts,200.66666666666663,104.84432904708451
4352,subject_15:compound_7:NA,2250,NA,CD3+ T cells,42.66666666666666,9.018499505645789
4353,subject_15:compound_7:NA,2250,NA,CD66b+ Granulocytes,3.0,1.0
4354,subject_15:compound_7:NA,2250,NA,Erythrocytes,0.3333333333333333,0.5773502691896258
4355,subject_15:compound_7:NA,2250,NA,Lymphocytes,46.333333333333336,9.073771725877467
4356,subject_15:compound_7:NA,2250,NA,Neutrophils,18.666666666666668,2.516611478423584
4357,subject_15:compound_7:NA,2250,NA,Total Blasts,141.66666666666666,40.253364248635584
4358,subject_15:compound_7:NA,7,NA,CD3+ T cells,106.66666666666669,19.857828011475306
4359,subject_15:compound_7:NA,7,NA,CD66b+ Granulocytes,6.0,2.0
4360,subject_15:compound_7:NA,7,NA,Erythrocytes,2.0,1.7320508075688772
4361,subject_15:compound_7:NA,7,NA,Lymphocytes,144.33333333333334,18.0092568789868
4362,subject_15:compound_7:NA,7,NA,Neutrophils,36.0,2.6457513110645907
4363,subject_15:compound_7:NA,7,NA,Total Blasts,371.3333333333333,5.686240703077327
4364,subject_15:compound_7:NA,71,NA,CD3+ T cells,95.33333333333331,11.547005383792516
4365,subject_15:compound_7:NA,71,NA,CD66b+ Granulocytes,7.666666666666667,3.214550253664318
4366,subject_15:compound_7:NA,71,NA,Erythrocytes,4.0,3.0
4367,subject_15:compound_7:NA,71,NA,Lymphocytes,116.66666666666669,12.342339054382412
4368,subject_15:compound_7:NA,71,NA,Neutrophils,41.333333333333336,8.326663997864532
4369,subject_15:compound_7:NA,71,NA,Total Blasts,329.6666666666667,69.61561127601577
4370,subject_15:compound_7:NA,712,NA,CD3+ T cells,60.0,14.0
4371,subject_15:compound_7:NA,712,NA,CD66b+ Granulocytes,6.0,1.0
4372,subject_15:compound_7:NA,712,NA,Erythrocytes,3.0,0.0
4373,subject_15:compound_7:NA,712,NA,Lymphocytes,67.66666666666667,12.503332889007368
4374,subject_15:compound_7:NA,712,NA,Neutrophils,30.666666666666668,12.423096769056148
4375,subject_15:compound_7:NA,712,NA,Total Blasts,207.0,40.63249930782009
4376,subject_15:compound_7:NA,7120,NA,CD3+ T cells,44.0,3.4641016151377544
4377,subject_15:compound_7:NA,7120,NA,CD66b+ Granulocytes,3.6666666666666665,0.5773502691896258
4378,subject_15:compound_7:NA,7120,NA,Erythrocytes,2.333333333333333,1.5275252316519463
4379,subject_15:compound_7:NA,7120,NA,Lymphocytes,49.66666666666666,5.686240703077327
4380,subject_15:compound_7:NA,7120,NA,Neutrophils,22.666666666666668,11.015141094572204
4381,subject_15:compound_7:NA,7120,NA,Total Blasts,115.66666666666669,28.00595174839329
4382,subject_16:compound_0:NA,10000,NA,CD3+ T cells,0.0,NA
4383,subject_16:compound_0:NA,10000,NA,CD66b+ Granulocytes,2.0,NA
4384,subject_16:compound_0:NA,10000,NA,Erythrocytes,32.0,NA
4385,subject_16:compound_0:NA,10000,NA,Lymphocytes,0.0,NA
4386,subject_16:compound_0:NA,10000,NA,Neutrophils,2.0,NA
4387,subject_16:compound_0:NA,10000,NA,Total Blasts,17.0,NA
4388,subject_16:compound_1:NA,10,NA,CD3+ T cells,43.5,0.7071067811865476
4389,subject_16:compound_1:NA,10,NA,CD66b+ Granulocytes,5.0,0.0
4390,subject_16:compound_1:NA,10,NA,Erythrocytes,23.0,4.242640687119285
4391,subject_16:compound_1:NA,10,NA,Lymphocytes,107.0,8.48528137423857
4392,subject_16:compound_1:NA,10,NA,Neutrophils,45.5,3.5355339059327378
4393,subject_16:compound_1:NA,10,NA,Total Blasts,7170.5,150.61374439273462
4394,subject_16:compound_1:NA,100,NA,CD3+ T cells,40.5,3.5355339059327378
4395,subject_16:compound_1:NA,100,NA,CD66b+ Granulocytes,2.0,1.4142135623730951
4396,subject_16:compound_1:NA,100,NA,Erythrocytes,29.0,1.4142135623730951
4397,subject_16:compound_1:NA,100,NA,Lymphocytes,107.5,0.7071067811865476
4398,subject_16:compound_1:NA,100,NA,Neutrophils,50.5,4.949747468305833
4399,subject_16:compound_1:NA,100,NA,Total Blasts,6980.0,789.131167804187
4400,subject_16:compound_1:NA,1000,NA,CD3+ T cells,37.0,4.58257569495584
4401,subject_16:compound_1:NA,1000,NA,CD66b+ Granulocytes,4.0,2.6457513110645907
4402,subject_16:compound_1:NA,1000,NA,Erythrocytes,13.666666666666666,0.5773502691896257
4403,subject_16:compound_1:NA,1000,NA,Lymphocytes,86.0,17.578395831246947
4404,subject_16:compound_1:NA,1000,NA,Neutrophils,41.66666666666666,10.263202878893768
4405,subject_16:compound_1:NA,1000,NA,Total Blasts,6417.666666666667,811.5357868469716
4406,subject_16:compound_1:compound_7,1000,225.0,CD3+ T cells,42.333333333333336,5.507570547286102
4407,subject_16:compound_1:compound_7,1000,225.0,CD66b+ Granulocytes,1.0,0.0
4408,subject_16:compound_1:compound_7,1000,225.0,Erythrocytes,20.0,6.082762530298219
4409,subject_16:compound_1:compound_7,1000,225.0,Lymphocytes,72.33333333333333,14.364307617610162
4410,subject_16:compound_1:compound_7,1000,225.0,Neutrophils,16.666666666666668,1.5275252316519463
4411,subject_16:compound_1:compound_7,1000,225.0,Total Blasts,797.3333333333334,46.54388610046795
4412,subject_16:compound_1:NA,10000,NA,CD3+ T cells,42.333333333333336,3.055050463303893
4413,subject_16:compound_1:NA,10000,NA,CD66b+ Granulocytes,1.3333333333333333,0.5773502691896257
4414,subject_16:compound_1:NA,10000,NA,Erythrocytes,55.333333333333336,4.725815626252609
4415,subject_16:compound_1:NA,10000,NA,Lymphocytes,83.0,1.0
4416,subject_16:compound_1:NA,10000,NA,Neutrophils,16.666666666666668,2.081665999466133
4417,subject_16:compound_1:NA,10000,NA,Total Blasts,1155.6666666666667,84.31686268673268
4418,subject_16:compound_1:NA,31,NA,CD3+ T cells,28.5,9.192388155425116
4419,subject_16:compound_1:NA,31,NA,CD66b+ Granulocytes,0.5,0.7071067811865476
4420,subject_16:compound_1:NA,31,NA,Erythrocytes,30.5,0.7071067811865476
4421,subject_16:compound_1:NA,31,NA,Lymphocytes,86.0,33.94112549695428
4422,subject_16:compound_1:NA,31,NA,Neutrophils,48.0,0.0
4423,subject_16:compound_1:NA,31,NA,Total Blasts,5843.0,1251.5790027001892
4424,subject_16:compound_1:NA,316,NA,CD3+ T cells,41.0,7.071067811865476
